vehicle_id,model_year,total_distance_km,fuel_type,fuel_efficiency_l100km,mileage_empty_kmpl,mileage_loaded_kmpl,pickup_time_0to60s,max_load_kg,typical_load_kg,cooling_efficiency_percent,refrigerant_type,cooling_power_kw,target_temp_c,years_in_service,annual_distance_km,maintenance_hours,service_area
VH04368,2023,81051,Diesel,36.6,3.9,2.7,20.8,8000,5915,90.4,R-404A,11.2,-18,1,54034,1013,Kompally
VH04369,2021,309357,Hybrid,29.1,4.9,3.4,19.5,20000,13758,81.7,R-452A,10.9,-18,3,88387,3866,PVNR_Expressway
VH04370,2020,428260,Diesel,30.0,4.8,3.3,23.0,12000,9567,81.0,R-452A,14.0,-20,4,95168,5353,PVNR_Expressway
VH04371,2022,143074,Diesel,29.8,4.8,3.4,19.6,12000,8109,88.3,R-452A,10.4,-18,2,57229,1788,PVNR_Expressway
VH04372,2024,56530,Diesel,31.4,4.5,3.2,19.6,5000,4395,98.0,R-404A,18.6,-18,0,113060,706,Kompally
VH04373,2023,86423,Diesel,31.8,4.5,3.1,23.5,8000,6268,89.7,R-452A,22.0,4,1,57615,1080,Mehdipatnam
VH04374,2018,409515,Diesel,40.5,3.5,2.5,17.3,8000,5260,86.9,R-452A,21.3,-18,6,63002,5118,Mehdipatnam
VH04375,2024,48333,Hybrid,22.2,6.4,4.5,13.4,20000,13433,87.9,R-404A,20.3,-18,0,96667,604,Mehdipatnam
VH04376,2023,97522,Diesel,28.7,5.0,3.5,20.3,20000,16802,94.8,R-452A,22.2,4,1,65015,1219,Mehdipatnam
VH04377,2023,175496,Electric,0.0,7.0,4.9,16.7,5000,3160,92.1,R-452A,22.5,-18,1,116997,2193,Kompally
VH04378,2024,37921,Hybrid,27.0,5.3,3.7,18.0,8000,5276,96.2,R-404A,13.7,4,0,75843,474,Mehdipatnam
VH04379,2017,836290,Hybrid,27.8,5.1,3.6,13.8,5000,3271,87.0,R-404A,17.4,2,7,111505,10453,L B Nagar
VH04380,2020,239182,Diesel,39.9,3.6,2.5,23.6,20000,13777,84.3,R-452A,15.2,4,4,53151,2989,Kompally
VH04381,2019,483988,Diesel,31.9,4.5,3.1,22.3,12000,10062,80.2,R-404A,19.2,4,5,87997,6049,L B Nagar
VH04382,2020,259531,Diesel,33.1,4.3,3.0,19.9,5000,4072,84.2,R-452A,14.1,4,4,57673,3244,Mehdipatnam
VH04383,2022,289810,Diesel,32.4,4.4,3.1,17.1,20000,15413,92.2,R-404A,15.1,-18,2,115924,3622,Medchal
VH04384,2022,146051,Diesel,31.9,4.5,3.1,18.3,12000,7560,83.7,R-452A,19.7,4,2,58420,1825,Medchal
VH04385,2024,27047,Diesel,40.4,3.5,2.5,19.6,8000,6485,93.4,R-404A,12.2,2,0,54094,338,Kompally
VH04386,2019,464227,Electric,0.0,6.2,4.4,17.8,5000,3570,88.8,R-404A,17.9,4,5,84405,5802,Gachibowli
VH04387,2021,342826,Hybrid,23.9,6.0,4.2,18.4,5000,3415,84.4,R-404A,19.6,4,3,97950,4285,Kompally
VH04388,2020,512683,Diesel,30.1,4.7,3.3,21.6,20000,13210,81.1,R-452A,10.1,-18,4,113929,6408,Medchal
VH04389,2024,25007,Diesel,35.2,4.1,2.8,15.4,5000,3112,97.6,R-404A,22.1,4,0,50015,312,Mehdipatnam
VH04390,2023,106932,Diesel,40.5,3.5,2.5,17.0,20000,17106,96.9,R-452A,21.5,-20,1,71288,1336,Kompally
VH04391,2024,33394,Diesel,34.8,4.1,2.9,15.7,5000,3450,92.0,R-452A,23.6,2,0,66789,417,Uppal
VH04392,2020,291897,Hybrid,23.1,6.2,4.3,19.4,12000,9387,92.1,R-404A,17.7,2,4,64866,3648,Mehdipatnam
VH04393,2020,425863,Diesel,30.0,4.8,3.3,17.9,12000,9867,87.1,R-404A,19.9,-18,4,94636,5323,PVNR_Expressway
VH04394,2022,175295,Hybrid,29.1,4.9,3.4,18.0,8000,6228,86.9,R-452A,23.9,-18,2,70118,2191,Kompally
VH04395,2020,247984,Diesel,33.8,4.2,3.0,20.9,12000,7809,89.5,R-404A,12.3,-18,4,55107,3099,Mehdipatnam
VH04396,2016,740049,Diesel,35.6,4.0,2.8,23.7,5000,3073,86.7,R-452A,13.7,2,8,87064,9250,L B Nagar
VH04397,2018,732212,Hybrid,24.4,5.9,4.1,16.7,20000,15500,79.1,R-452A,23.6,-18,6,112648,9152,Gachibowli
VH04398,2022,289164,Hybrid,24.6,5.8,4.1,18.0,12000,10691,94.0,R-404A,11.4,-20,2,115665,3614,Uppal
VH04399,2021,388404,Diesel,36.3,3.9,2.8,17.2,5000,3454,87.4,R-404A,13.8,4,3,110972,4855,L B Nagar
VH04400,2019,513444,Diesel,44.7,3.2,2.2,20.3,12000,8264,82.1,R-404A,23.1,-18,5,93353,6418,Medchal
VH04401,2021,222505,Diesel,30.3,4.7,3.3,18.1,12000,8285,89.1,R-404A,16.3,-18,3,63572,2781,HITEC_City_Main_Road
VH04402,2020,472595,Diesel,36.8,3.9,2.7,16.1,20000,12899,86.5,R-452A,20.9,-20,4,105021,5907,L B Nagar
VH04403,2021,384983,Diesel,30.1,4.8,3.3,18.7,20000,15445,94.2,R-404A,20.5,2,3,109995,4812,Gachibowli
VH04404,2021,341589,Diesel,35.9,4.0,2.8,22.4,8000,7037,82.5,R-452A,21.4,4,3,97597,4269,Uppal
VH04405,2023,167631,Diesel,32.9,4.3,3.0,17.1,8000,5035,87.9,R-452A,22.7,-18,1,111754,2095,L B Nagar
VH04406,2022,208478,Diesel,41.0,3.5,2.4,21.6,20000,12137,89.2,R-404A,24.9,4,2,83391,2605,HITEC_City_Main_Road
VH04407,2023,103015,Diesel,30.3,4.7,3.3,22.9,12000,8386,89.4,R-452A,14.6,2,1,68676,1287,Mehdipatnam
VH04408,2022,254858,Diesel,27.4,5.2,3.6,16.7,12000,7586,93.5,R-452A,19.2,2,2,101943,3185,Uppal
VH04409,2020,492466,Diesel,43.7,3.3,2.3,21.0,8000,6101,91.6,R-404A,11.5,-18,4,109437,6155,Medchal
VH04410,2017,832687,Hybrid,27.4,5.2,3.7,12.9,20000,12249,81.3,R-404A,10.6,-18,7,111024,10408,Medchal
VH04411,2023,136955,Diesel,32.8,4.4,3.0,17.6,8000,5788,91.9,R-404A,11.1,4,1,91303,1711,Kompally
VH04412,2021,200725,Diesel,39.8,3.6,2.5,17.3,8000,6464,94.3,R-404A,24.2,-20,3,57350,2509,Uppal
VH04413,2017,411796,Diesel,38.6,3.7,2.6,24.9,12000,10290,81.3,R-452A,22.9,2,7,54906,5147,Mehdipatnam
VH04414,2023,142199,Hybrid,24.8,5.8,4.0,15.7,5000,3399,86.4,R-452A,15.4,-18,1,94799,1777,Mehdipatnam
VH04415,2021,295877,Electric,0.0,7.1,5.0,15.5,20000,13108,90.3,R-404A,13.1,2,3,84536,3698,PVNR_Expressway
VH04416,2021,402830,Hybrid,24.9,5.7,4.0,15.9,20000,13544,82.2,R-404A,10.6,-18,3,115094,5035,Mehdipatnam
VH04417,2019,294138,Electric,0.0,5.5,3.8,16.6,8000,6731,79.5,R-404A,22.0,-18,5,53479,3676,Gachibowli
VH04418,2017,805474,Diesel,34.8,4.1,2.9,22.5,20000,12419,86.0,R-452A,17.8,-18,7,107396,10068,Gachibowli
VH04419,2024,28831,Electric,0.0,6.0,4.2,16.0,20000,17617,99.0,R-452A,15.9,2,0,57663,360,Uppal
VH04420,2018,376850,Diesel,29.8,4.8,3.4,19.7,12000,10103,84.3,R-452A,16.7,2,6,57976,4710,Gachibowli
VH04421,2021,199284,Electric,0.0,7.4,5.2,16.9,5000,3812,89.9,R-452A,24.6,-20,3,56938,2491,Mehdipatnam
VH04422,2019,579178,Electric,0.0,5.6,3.9,17.1,20000,13207,91.1,R-452A,22.1,-18,5,105305,7239,PVNR_Expressway
VH04423,2022,152785,Diesel,29.3,4.9,3.4,23.9,12000,10667,95.5,R-452A,14.9,-18,2,61114,1909,L B Nagar
VH04424,2019,292360,Hybrid,23.7,6.0,4.2,19.8,12000,9298,81.8,R-452A,23.2,4,5,53156,3654,L B Nagar
VH04425,2022,236384,Diesel,39.6,3.6,2.5,23.1,8000,6586,90.3,R-404A,20.5,-20,2,94553,2954,Mehdipatnam
VH04426,2022,125789,Diesel,42.3,3.4,2.4,15.0,20000,16562,82.2,R-452A,22.3,-20,2,50315,1572,Gachibowli
VH04427,2019,300205,Diesel,31.7,4.5,3.2,23.5,20000,12165,78.4,R-452A,23.9,4,5,54582,3752,PVNR_Expressway
VH04428,2023,141096,Hybrid,21.1,6.8,4.7,14.0,12000,7734,86.9,R-404A,16.1,-20,1,94064,1763,PVNR_Expressway
VH04429,2020,341078,Diesel,31.0,4.6,3.2,18.3,20000,16872,90.3,R-404A,10.7,4,4,75795,4263,Uppal
VH04430,2016,569888,Diesel,32.6,4.4,3.1,16.2,5000,3795,83.5,R-404A,13.5,4,8,67045,7123,Medchal
VH04431,2024,49260,Electric,0.0,6.9,4.9,11.2,12000,7961,94.5,R-452A,17.3,-20,0,98520,615,HITEC_City_Main_Road
VH04432,2023,150031,Diesel,32.2,4.4,3.1,15.4,8000,7073,93.8,R-452A,22.6,4,1,100020,1875,HITEC_City_Main_Road
VH04433,2015,822425,Diesel,33.0,4.3,3.0,16.5,12000,9943,83.0,R-452A,11.3,4,9,86571,10280,Gachibowli
VH04434,2021,397599,Hybrid,29.7,4.8,3.4,13.6,5000,3225,84.4,R-404A,23.6,2,3,113599,4969,Uppal
VH04435,2022,171749,Diesel,27.7,5.2,3.6,24.1,12000,7783,92.6,R-452A,18.6,-20,2,68699,2146,L B Nagar
VH04436,2023,85653,Diesel,39.6,3.6,2.5,18.0,12000,9368,85.4,R-404A,19.5,-18,1,57102,1070,Uppal
VH04437,2023,171757,Diesel,31.3,4.6,3.2,16.5,12000,10361,94.7,R-452A,11.7,-20,1,114504,2146,Medchal
VH04438,2023,101704,Diesel,39.5,3.6,2.5,17.3,20000,13129,94.2,R-404A,11.5,-20,1,67803,1271,Medchal
VH04439,2021,177551,Electric,0.0,6.1,4.3,10.9,20000,17753,92.0,R-404A,23.7,-18,3,50729,2219,Medchal
VH04440,2024,42256,Diesel,29.1,4.9,3.4,16.7,5000,4420,87.3,R-452A,17.9,2,0,84512,528,Uppal
VH04441,2020,474542,Diesel,42.2,3.4,2.4,19.6,8000,6256,91.6,R-452A,10.4,2,4,105453,5931,Mehdipatnam
VH04442,2020,348658,Diesel,38.1,3.7,2.6,23.5,12000,9282,87.8,R-404A,15.2,2,4,77479,4358,Gachibowli
VH04443,2022,269469,Hybrid,26.2,5.5,3.8,16.3,20000,14226,90.0,R-452A,24.9,4,2,107787,3368,HITEC_City_Main_Road
VH04444,2021,310412,Diesel,29.1,4.9,3.4,22.6,20000,14186,93.3,R-452A,11.3,2,3,88689,3880,PVNR_Expressway
VH04445,2020,421309,Electric,0.0,6.6,4.6,13.2,5000,4054,85.4,R-452A,19.3,2,4,93624,5266,HITEC_City_Main_Road
VH04446,2021,212317,Diesel,31.5,4.5,3.2,15.3,12000,9381,86.9,R-404A,17.6,-20,3,60662,2653,Kompally
VH04447,2018,642065,Hybrid,24.5,5.8,4.1,14.4,12000,9650,78.9,R-452A,16.8,-18,6,98779,8025,Kompally
VH04448,2020,299822,Hybrid,28.1,5.1,3.6,15.8,12000,7790,83.2,R-452A,17.4,-20,4,66627,3747,Uppal
VH04449,2022,127276,Electric,0.0,6.9,4.9,12.1,20000,16645,83.4,R-452A,16.1,2,2,50910,1590,Medchal
VH04450,2019,389707,Hybrid,30.2,4.7,3.3,15.8,8000,5185,89.5,R-452A,20.8,-18,5,70855,4871,Mehdipatnam
VH04451,2017,796094,Diesel,45.9,3.1,2.2,20.1,5000,3177,76.1,R-404A,11.4,4,7,106145,9951,HITEC_City_Main_Road
VH04452,2018,730045,Hybrid,29.1,4.9,3.4,16.1,20000,13367,85.7,R-452A,11.3,-20,6,112314,9125,Gachibowli
VH04453,2023,98932,Diesel,35.1,4.1,2.8,20.4,20000,17200,83.8,R-452A,21.8,-20,1,65955,1236,PVNR_Expressway
VH04454,2023,171131,Diesel,39.7,3.6,2.5,22.6,12000,8602,93.1,R-452A,21.7,4,1,114087,2139,Uppal
VH04455,2018,663436,Diesel,33.4,4.3,3.0,24.0,8000,6941,80.1,R-404A,14.6,-18,6,102067,8292,HITEC_City_Main_Road
VH04456,2023,98363,Diesel,31.5,4.5,3.2,22.9,20000,13569,84.9,R-404A,10.2,4,1,65575,1229,Mehdipatnam
VH04457,2024,54517,Diesel,28.5,5.0,3.5,17.0,5000,3610,89.6,R-452A,13.0,4,0,109034,681,PVNR_Expressway
VH04458,2021,419139,Diesel,36.7,3.9,2.7,18.4,5000,4268,92.3,R-404A,11.4,-20,3,119754,5239,Kompally
VH04459,2016,921010,Diesel,31.1,4.6,3.2,19.1,5000,3508,79.4,R-404A,18.8,-18,8,108354,11512,Medchal
VH04460,2019,345559,Hybrid,28.4,5.0,3.5,14.2,20000,14092,91.0,R-404A,18.4,-18,5,62828,4319,PVNR_Expressway
VH04461,2024,58616,Hybrid,26.8,5.3,3.7,13.4,8000,6717,85.5,R-404A,10.1,-18,0,117232,732,PVNR_Expressway
VH04462,2024,53194,Diesel,28.9,4.9,3.5,19.0,12000,7276,90.1,R-452A,21.2,2,0,106389,664,Medchal
VH04463,2021,181761,Electric,0.0,6.2,4.3,12.7,20000,16295,89.9,R-452A,21.2,-18,3,51931,2272,HITEC_City_Main_Road
VH04464,2017,898369,Hybrid,28.0,5.1,3.6,15.6,5000,3694,88.1,R-452A,22.9,-18,7,119782,11229,Uppal
VH04465,2020,421546,Electric,0.0,6.2,4.3,13.4,20000,13039,86.2,R-404A,19.3,4,4,93676,5269,Mehdipatnam
VH04466,2020,253779,Diesel,29.4,4.9,3.4,20.8,20000,16997,80.0,R-404A,22.6,-18,4,56395,3172,Uppal
VH04467,2019,415634,Diesel,29.2,4.9,3.4,20.9,20000,12637,84.0,R-452A,15.0,4,5,75569,5195,PVNR_Expressway
VH04468,2019,464924,Diesel,39.1,3.7,2.6,23.7,8000,5873,87.3,R-452A,22.2,-18,5,84531,5811,Medchal
VH04469,2023,76074,Diesel,29.2,4.9,3.4,19.0,20000,17267,96.5,R-452A,15.7,-20,1,50716,950,Uppal
VH04470,2021,276263,Diesel,29.7,4.8,3.4,23.8,20000,12786,84.0,R-452A,15.7,2,3,78932,3453,Kompally
VH04471,2018,560914,Diesel,36.6,3.9,2.7,15.2,8000,5208,79.4,R-452A,12.7,-18,6,86294,7011,Medchal
VH04472,2020,397476,Diesel,32.0,4.5,3.1,17.8,5000,4294,83.5,R-452A,15.8,-18,4,88328,4968,Gachibowli
VH04473,2023,103775,Diesel,34.9,4.1,2.9,17.9,20000,15088,93.7,R-404A,21.4,-20,1,69183,1297,Medchal
VH04474,2024,45075,Diesel,30.3,4.7,3.3,22.4,8000,6274,96.9,R-452A,18.1,4,0,90151,563,Uppal
VH04475,2021,359157,Diesel,35.9,4.0,2.8,24.6,20000,12824,82.0,R-452A,15.6,-18,3,102616,4489,HITEC_City_Main_Road
VH04476,2015,835797,Diesel,40.8,3.5,2.5,21.0,20000,16762,72.3,R-452A,19.1,-20,9,87978,10447,Medchal
VH04477,2023,127357,Diesel,32.6,4.4,3.1,22.6,20000,12575,93.1,R-404A,18.9,2,1,84904,1591,Kompally
VH04478,2015,987250,Electric,0.0,5.0,3.5,16.8,20000,14778,84.9,R-404A,19.3,-18,9,103921,12340,HITEC_City_Main_Road
VH04479,2021,178711,Diesel,38.0,3.8,2.6,19.8,12000,10548,80.6,R-404A,11.5,-20,3,51060,2233,Kompally
VH04480,2019,505212,Electric,0.0,7.0,4.9,14.6,20000,16686,86.5,R-404A,16.9,2,5,91856,6315,PVNR_Expressway
VH04481,2024,44996,Diesel,37.1,3.9,2.7,22.1,12000,9255,86.2,R-404A,22.5,-18,0,89992,562,HITEC_City_Main_Road
VH04482,2021,285309,Diesel,32.0,4.5,3.1,23.3,8000,6318,91.7,R-404A,11.8,2,3,81517,3566,HITEC_City_Main_Road
VH04483,2021,346390,Diesel,30.7,4.6,3.3,16.8,20000,12321,88.3,R-404A,14.4,4,3,98968,4329,Uppal
VH04484,2024,47832,Diesel,31.7,4.5,3.2,23.7,5000,3327,96.9,R-404A,20.0,4,0,95665,597,Gachibowli
VH04485,2023,105304,Diesel,30.6,4.7,3.3,19.3,12000,10525,90.2,R-404A,20.3,4,1,70202,1316,L B Nagar
VH04486,2017,669786,Diesel,30.4,4.7,3.3,21.6,8000,4867,85.8,R-404A,15.1,4,7,89304,8372,Kompally
VH04487,2021,343275,Hybrid,23.7,6.0,4.2,14.4,8000,6060,93.2,R-404A,24.5,4,3,98078,4290,Medchal
VH04488,2022,141122,Hybrid,28.6,5.0,3.5,20.0,5000,3173,90.1,R-452A,19.0,4,2,56449,1764,Kompally
VH04489,2024,56361,Hybrid,24.3,5.9,4.1,13.2,5000,3371,93.0,R-404A,10.7,-20,0,112723,704,PVNR_Expressway
VH04490,2024,25865,Hybrid,23.3,6.1,4.3,17.8,8000,6726,88.1,R-404A,12.9,-18,0,51731,323,Uppal
VH04491,2015,496767,Diesel,31.8,4.5,3.1,23.7,20000,17785,83.1,R-452A,18.4,-20,9,52291,6209,HITEC_City_Main_Road
VH04492,2023,126841,Diesel,32.7,4.4,3.1,20.8,8000,7064,83.7,R-452A,16.0,-18,1,84560,1585,Medchal
VH04493,2022,275601,Diesel,35.5,4.0,2.8,18.5,20000,15244,90.4,R-452A,23.9,-18,2,110240,3445,Kompally
VH04494,2020,498568,Diesel,30.4,4.7,3.3,15.2,8000,5833,79.6,R-404A,14.8,4,4,110792,6232,Medchal
VH04495,2022,204204,Diesel,41.5,3.4,2.4,16.7,8000,6320,87.9,R-452A,12.7,-20,2,81681,2552,PVNR_Expressway
VH04496,2024,59113,Diesel,28.3,5.1,3.5,18.7,8000,5899,86.3,R-452A,18.6,2,0,118226,738,Mehdipatnam
VH04497,2020,308943,Diesel,31.0,4.6,3.2,15.4,12000,9207,88.0,R-404A,24.9,-20,4,68654,3861,Medchal
VH04498,2024,49359,Diesel,29.7,4.8,3.4,24.2,5000,4462,97.2,R-452A,23.6,4,0,98718,616,Mehdipatnam
VH04499,2024,37131,Diesel,37.7,3.8,2.7,18.3,8000,6420,98.1,R-452A,16.8,-18,0,74262,464,Medchal
VH04500,2024,48603,Diesel,29.5,4.8,3.4,23.1,12000,8316,96.6,R-404A,21.9,-18,0,97206,607,Gachibowli
VH04501,2021,391921,Hybrid,24.5,5.8,4.1,14.8,8000,6803,86.0,R-452A,17.5,-20,3,111977,4899,L B Nagar
VH04502,2021,213354,Diesel,31.3,4.6,3.2,24.5,20000,15207,86.6,R-404A,10.4,2,3,60958,2666,L B Nagar
VH04503,2022,161539,Diesel,34.1,4.2,2.9,21.3,5000,3760,86.4,R-404A,14.3,4,2,64615,2019,HITEC_City_Main_Road
VH04504,2022,283289,Hybrid,25.2,5.7,4.0,19.7,8000,5992,93.2,R-452A,20.1,-18,2,113315,3541,Uppal
VH04505,2015,681274,Diesel,39.9,3.6,2.5,22.9,5000,3309,80.7,R-452A,13.6,-20,9,71713,8515,Medchal
VH04506,2015,859890,Diesel,44.5,3.2,2.2,16.5,20000,17522,85.5,R-452A,16.1,2,9,90514,10748,L B Nagar
VH04507,2016,945194,Diesel,31.1,4.6,3.2,16.3,5000,4453,76.3,R-452A,20.0,2,8,111199,11814,Medchal
VH04508,2020,392779,Electric,0.0,6.7,4.7,14.5,20000,15122,89.4,R-452A,22.6,-20,4,87284,4909,L B Nagar
VH04509,2021,321024,Diesel,42.7,3.3,2.3,16.4,8000,6658,87.4,R-404A,14.8,-18,3,91721,4012,Uppal
VH04510,2017,502423,Hybrid,28.9,4.9,3.5,16.1,8000,4969,79.4,R-452A,16.4,2,7,66989,6280,HITEC_City_Main_Road
VH04511,2020,377225,Hybrid,23.1,6.2,4.3,19.4,20000,16567,84.5,R-452A,10.6,-20,4,83827,4715,Gachibowli
VH04512,2023,141658,Hybrid,25.2,5.7,4.0,19.9,8000,5414,96.1,R-452A,14.7,-18,1,94439,1770,PVNR_Expressway
VH04513,2020,429235,Diesel,40.6,3.5,2.5,18.7,5000,3835,88.7,R-404A,22.6,-18,4,95385,5365,Mehdipatnam
VH04514,2021,187914,Diesel,31.5,4.5,3.2,21.4,12000,8044,89.0,R-452A,22.7,-18,3,53689,2348,Uppal
VH04515,2017,648508,Hybrid,26.7,5.3,3.7,17.2,12000,10250,75.7,R-404A,12.4,2,7,86467,8106,PVNR_Expressway
VH04516,2020,241726,Diesel,38.0,3.8,2.6,19.1,12000,8543,86.1,R-452A,17.2,4,4,53716,3021,HITEC_City_Main_Road
VH04517,2023,152942,Diesel,29.2,4.9,3.4,15.8,20000,16103,88.2,R-452A,24.0,-18,1,101961,1911,Uppal
VH04518,2016,599736,Diesel,31.8,4.5,3.1,23.9,8000,4999,75.4,R-452A,12.1,2,8,70557,7496,L B Nagar
VH04519,2020,272521,Diesel,39.7,3.6,2.5,20.5,5000,3546,81.1,R-404A,12.8,-18,4,60560,3406,Medchal
VH04520,2022,201151,Diesel,38.7,3.7,2.6,16.2,20000,17108,84.4,R-452A,11.3,-18,2,80460,2514,PVNR_Expressway
VH04521,2020,377778,Hybrid,31.0,4.6,3.2,13.5,5000,3397,89.8,R-452A,23.0,4,4,83950,4722,Medchal
VH04522,2018,631033,Electric,0.0,5.5,3.9,10.2,5000,3309,88.2,R-452A,20.7,-18,6,97082,7887,Mehdipatnam
VH04523,2021,234088,Diesel,42.3,3.4,2.4,24.2,12000,10342,86.5,R-452A,12.4,2,3,66882,2926,HITEC_City_Main_Road
VH04524,2020,303349,Diesel,31.0,4.6,3.2,22.1,12000,10319,91.4,R-452A,14.3,4,4,67411,3791,Medchal
VH04525,2023,127196,Hybrid,22.0,6.5,4.6,18.2,12000,8772,92.7,R-404A,19.8,-20,1,84797,1589,Mehdipatnam
VH04526,2018,380537,Diesel,46.0,3.1,2.2,22.2,8000,6781,89.6,R-404A,23.4,-20,6,58544,4756,Medchal
VH04527,2017,663807,Diesel,38.5,3.7,2.6,22.4,5000,3642,75.3,R-404A,17.0,4,7,88507,8297,Mehdipatnam
VH04528,2024,38266,Diesel,30.2,4.7,3.3,18.7,12000,7555,86.2,R-404A,12.8,-20,0,76533,478,PVNR_Expressway
VH04529,2023,148115,Diesel,27.4,5.2,3.6,23.6,20000,17316,93.0,R-452A,17.6,4,1,98743,1851,Gachibowli
VH04530,2021,324744,Diesel,42.4,3.4,2.4,18.9,20000,13635,86.9,R-452A,16.9,-20,3,92784,4059,Gachibowli
VH04531,2024,56995,Diesel,26.2,5.5,3.8,17.0,20000,16680,98.6,R-452A,19.7,4,0,113991,712,L B Nagar
VH04532,2020,236611,Diesel,36.7,3.9,2.7,23.3,20000,16764,90.3,R-404A,15.7,4,4,52580,2957,Mehdipatnam
VH04533,2023,117555,Diesel,31.4,4.5,3.2,19.7,12000,9699,96.3,R-404A,20.6,-18,1,78370,1469,L B Nagar
VH04534,2015,624019,Diesel,45.0,3.2,2.2,22.4,8000,7050,84.1,R-452A,20.8,4,9,65686,7800,Gachibowli
VH04535,2023,155600,Diesel,26.7,5.4,3.7,15.3,5000,4397,90.7,R-452A,22.7,2,1,103733,1945,HITEC_City_Main_Road
VH04536,2020,378088,Hybrid,23.8,6.0,4.2,19.1,5000,4079,86.3,R-452A,12.5,-20,4,84019,4726,Kompally
VH04537,2024,40803,Diesel,33.4,4.3,3.0,22.1,5000,4412,95.6,R-452A,20.1,-18,0,81606,510,Mehdipatnam
VH04538,2022,186306,Diesel,35.8,4.0,2.8,19.6,20000,12953,86.3,R-452A,14.4,-20,2,74522,2328,Uppal
VH04539,2018,335528,Hybrid,26.6,5.4,3.8,12.6,12000,7402,81.2,R-452A,21.5,4,6,51619,4194,Kompally
VH04540,2024,31793,Diesel,33.4,4.3,3.0,19.9,12000,7847,98.1,R-452A,24.7,4,0,63587,397,Kompally
VH04541,2021,328182,Diesel,37.0,3.9,2.7,23.4,8000,6109,82.8,R-404A,13.0,4,3,93766,4102,Gachibowli
VH04542,2024,31743,Diesel,37.2,3.8,2.7,24.2,5000,3909,94.1,R-404A,20.6,-20,0,63486,396,Mehdipatnam
VH04543,2018,605862,Diesel,37.8,3.8,2.6,18.2,5000,3803,88.1,R-404A,19.4,2,6,93209,7573,Medchal
VH04544,2024,33089,Diesel,28.0,5.1,3.6,23.6,12000,9239,87.3,R-404A,16.3,4,0,66179,413,L B Nagar
VH04545,2023,145202,Hybrid,23.3,6.1,4.3,19.0,5000,3366,91.1,R-452A,12.2,2,1,96801,1815,L B Nagar
VH04546,2022,243294,Diesel,28.4,5.0,3.5,15.7,12000,10750,94.4,R-404A,23.1,2,2,97317,3041,HITEC_City_Main_Road
VH04547,2020,511401,Electric,0.0,6.3,4.4,11.0,5000,4346,85.8,R-404A,21.2,-20,4,113644,6392,Uppal
VH04548,2018,768059,Diesel,34.8,4.1,2.9,16.5,20000,13933,77.9,R-404A,10.5,-18,6,118162,9600,Medchal
VH04549,2020,276121,Diesel,36.6,3.9,2.7,21.7,8000,6324,92.2,R-404A,15.6,-18,4,61360,3451,Uppal
VH04550,2017,479291,Diesel,34.1,4.2,2.9,20.4,12000,9633,84.1,R-452A,13.2,-20,7,63905,5991,Medchal
VH04551,2016,461849,Diesel,36.3,3.9,2.8,24.6,12000,7281,77.2,R-452A,15.8,4,8,54335,5773,Mehdipatnam
VH04552,2016,474975,Diesel,36.0,4.0,2.8,18.8,20000,14235,81.6,R-404A,18.8,2,8,55879,5937,Kompally
VH04553,2023,147922,Hybrid,27.9,5.1,3.6,18.7,5000,4078,94.3,R-404A,19.0,2,1,98614,1849,L B Nagar
VH04554,2019,583012,Diesel,31.4,4.5,3.2,19.8,20000,17927,87.4,R-404A,19.4,2,5,106002,7287,Kompally
VH04555,2015,965040,Electric,0.0,6.1,4.3,15.7,5000,3864,75.7,R-404A,14.9,-20,9,101583,12063,L B Nagar
VH04556,2023,106285,Diesel,28.1,5.1,3.6,22.2,8000,7168,93.5,R-404A,13.3,-18,1,70857,1328,Medchal
VH04557,2024,54956,Hybrid,26.5,5.4,3.8,14.0,5000,4023,85.0,R-404A,12.1,2,0,109913,686,Medchal
VH04558,2021,230979,Diesel,31.3,4.6,3.2,17.2,12000,7493,88.7,R-452A,22.7,-20,3,65994,2887,L B Nagar
VH04559,2023,93612,Electric,0.0,6.6,4.6,11.4,5000,3784,92.9,R-404A,15.3,-18,1,62408,1170,Medchal
VH04560,2022,203330,Diesel,33.0,4.3,3.0,17.7,12000,9889,85.5,R-404A,17.1,-20,2,81332,2541,Medchal
VH04561,2018,701469,Diesel,29.8,4.8,3.4,22.2,12000,9673,88.9,R-404A,19.5,4,6,107918,8768,PVNR_Expressway
VH04562,2020,358096,Diesel,34.2,4.2,2.9,22.1,5000,4066,81.3,R-404A,21.5,-20,4,79577,4476,Kompally
VH04563,2021,197928,Diesel,31.5,4.5,3.2,18.3,5000,3348,82.0,R-404A,22.5,2,3,56550,2474,HITEC_City_Main_Road
VH04564,2015,720659,Electric,0.0,5.4,3.7,13.4,5000,4314,78.5,R-452A,13.5,4,9,75858,9008,HITEC_City_Main_Road
VH04565,2018,493949,Electric,0.0,6.8,4.8,16.6,12000,10598,88.5,R-452A,14.6,-18,6,75992,6174,Mehdipatnam
VH04566,2023,147627,Hybrid,25.8,5.5,3.9,15.1,5000,4272,94.5,R-404A,20.3,-18,1,98418,1845,Mehdipatnam
VH04567,2015,669594,Hybrid,30.8,4.6,3.2,16.2,12000,9431,79.6,R-404A,12.2,-18,9,70483,8369,Uppal
