route,time_start,time_end,range_km,freeFlowSpeed,currentSpeed,freeFlowTravelTime,currentTravelTime,traffic_index,day_of_the_week,season,most_probable_vehicle_type,pollution_index,date,is_peak,distribution_cost,customer_satisfaction,quality_score,time_deviation,vehicle_id
Mehdipatnam,03:00:00,04:00:00,5.0,53,48,5,6,10,Friday,Winter,4W,0.2,2025-01-24,0,192.78,5.0,90.6,-1.2,VH02661
Medchal,03:00:00,04:00:00,12.0,87,82,8,8,10,Friday,Winter,HCV,0.2,2025-01-24,0,386.66,5.0,83.9,-2.1,VH27235
L B Nagar,03:00:00,04:00:00,8.0,59,58,8,8,10,Friday,Winter,4W,0.2,2025-01-24,0,287.44,5.0,97.5,-2.4,VH20324
PVNR_Expressway,03:00:00,04:00:00,11.6,83,81,8,8,10,Friday,Winter,HCV,0.2,2025-01-24,0,470.56,5.0,83.9,-2.4,VH13527
HITEC_City_Main_Road,03:00:00,04:00:00,8.5,69,64,7,7,10,Friday,Winter,4W,0.2,2025-01-24,0,277.06,5.0,96.3,-1.7,VH37398
Kompally,04:00:00,05:00:00,6.0,81,78,4,4,10,Friday,Winter,4W,0.2,2025-01-24,0,417.7,5.0,66.8,-1.2,VH36647
Gachibowli,04:00:00,05:00:00,7.5,66,62,6,7,10,Friday,Winter,2W,0.2,2025-01-24,0,272.19,5.0,85.4,-1.6,VH13869
Uppal,04:00:00,05:00:00,15.0,53,48,16,18,10,Friday,Winter,2W,0.2,2025-01-24,0,562.85,5.0,65.6,-3.5,VH36251
Mehdipatnam,04:00:00,05:00:00,5.0,55,54,5,5,10,Friday,Winter,2W,0.2,2025-01-24,0,206.93,5.0,89.4,-1.6,VH36176
Medchal,04:00:00,05:00:00,12.0,89,84,8,8,10,Friday,Winter,2W,0.2,2025-01-24,0,445.83,5.0,84.8,-2.0,VH03218
L B Nagar,04:00:00,05:00:00,8.0,55,54,8,8,10,Friday,Winter,2W,0.2,2025-01-24,0,75.96,5.0,91.4,-2.5,VH09686
PVNR_Expressway,04:00:00,05:00:00,11.6,93,88,7,7,10,Friday,Winter,4W,0.2,2025-01-24,0,296.91,5.0,92.2,-1.9,VH39297
HITEC_City_Main_Road,04:00:00,05:00:00,8.5,58,54,8,9,10,Friday,Winter,4W,0.2,2025-01-24,0,241.38,5.0,97.5,-2.0,VH34564
Kompally,05:00:00,06:00:00,6.0,92,88,3,4,10,Friday,Winter,HCV,0.2,2025-01-24,0,205.41,5.0,90.9,-1.0,VH03681
Gachibowli,05:00:00,06:00:00,7.5,59,58,7,7,10,Friday,Winter,4W,0.2,2025-01-24,0,321.89,5.0,85.1,-2.2,VH21679
Uppal,05:00:00,06:00:00,15.0,46,44,19,20,10,Friday,Winter,2W,0.2,2025-01-24,0,111.47,5.0,88.6,-5.0,VH23104
Mehdipatnam,05:00:00,06:00:00,5.0,54,51,5,5,10,Friday,Winter,2W,0.2,2025-01-24,0,262.1,5.0,67.1,-1.4,VH18737
Medchal,05:00:00,06:00:00,12.0,84,83,8,8,10,Friday,Winter,HCV,0.2,2025-01-24,0,113.38,5.0,78.6,-2.6,VH37047
L B Nagar,05:00:00,06:00:00,8.0,59,54,8,8,10,Friday,Winter,HCV,0.2,2025-01-24,0,329.75,5.0,81.9,-1.8,VH35272
PVNR_Expressway,05:00:00,06:00:00,11.6,89,84,7,8,10,Friday,Winter,2W,0.2,2025-01-24,0,653.8,5.0,63.8,-1.9,VH19471
HITEC_City_Main_Road,05:00:00,06:00:00,8.5,58,55,8,9,10,Friday,Winter,4W,0.2,2025-01-24,0,414.98,5.0,74.9,-2.3,VH23214
Kompally,06:00:00,07:00:00,6.0,82,81,4,4,10,Friday,Winter,4W,0.2,2025-01-24,0,94.3,5.0,81.0,-1.3,VH38816
Gachibowli,06:00:00,07:00:00,7.5,63,61,7,7,10,Friday,Winter,4W,0.2,2025-01-24,0,362.56,5.0,85.1,-2.0,VH17863
Uppal,06:00:00,07:00:00,15.0,45,44,20,20,10,Friday,Winter,3W,0.2,2025-01-24,0,470.84,5.0,89.6,-5.9,VH23521
Mehdipatnam,06:00:00,07:00:00,5.0,50,48,6,6,10,Friday,Winter,2W,0.2,2025-01-24,0,224.37,5.0,96.4,-1.6,VH16147
Medchal,06:00:00,07:00:00,12.0,87,86,8,8,10,Friday,Winter,4W,0.2,2025-01-24,0,449.22,5.0,87.4,-2.5,VH04028
L B Nagar,06:00:00,07:00:00,8.0,55,54,8,8,10,Friday,Winter,3W,0.2,2025-01-24,0,378.05,5.0,89.2,-2.5,VH16344
PVNR_Expressway,06:00:00,07:00:00,11.6,89,88,7,7,10,Friday,Winter,HCV,0.2,2025-01-24,0,502.06,5.0,89.6,-2.3,VH19456
HITEC_City_Main_Road,06:00:00,07:00:00,8.5,69,65,7,7,10,Friday,Winter,2W,0.2,2025-01-24,0,401.24,5.0,75.1,-1.8,VH00608
Kompally,07:00:00,08:00:00,6.0,94,90,3,3,10,Friday,Winter,4W,0.2,2025-01-24,0,217.98,5.0,87.8,-1.0,VH14780
Gachibowli,07:00:00,08:00:00,7.5,68,65,6,6,10,Friday,Winter,4W,0.2,2025-01-24,0,322.23,5.0,81.6,-1.7,VH25032
Uppal,07:00:00,08:00:00,15.0,58,57,15,15,10,Friday,Winter,2W,0.2,2025-01-24,0,94.6,5.0,93.8,-4.4,VH12509
Mehdipatnam,07:00:00,08:00:00,5.0,49,47,6,6,10,Friday,Winter,4W,0.2,2025-01-24,0,88.8,5.0,84.1,-1.7,VH06136
Medchal,07:00:00,08:00:00,12.0,90,85,8,8,10,Friday,Winter,4W,0.2,2025-01-24,0,496.24,5.0,96.1,-1.9,VH07972
L B Nagar,07:00:00,08:00:00,8.0,54,49,8,9,10,Friday,Winter,2W,0.2,2025-01-24,0,347.62,5.0,76.2,-1.8,VH28679
PVNR_Expressway,07:00:00,08:00:00,11.6,84,83,8,8,10,Friday,Winter,2W,0.2,2025-01-24,0,465.26,5.0,97.5,-2.4,VH32735
HITEC_City_Main_Road,07:00:00,08:00:00,8.5,58,57,8,8,10,Friday,Winter,2W,0.2,2025-01-24,0,373.14,5.0,74.9,-2.5,VH21045
Kompally,08:00:00,09:00:00,6.0,90,55,4,6,38,Friday,Winter,4W,0.48,2025-01-24,1,346.48,5.0,83.4,1.3,VH23955
Gachibowli,08:00:00,09:00:00,7.5,60,35,7,12,41,Friday,Winter,2W,0.511,2025-01-24,1,300.17,5.0,89.0,3.0,VH02138
Uppal,08:00:00,09:00:00,15.0,53,30,16,29,43,Friday,Winter,4W,0.531,2025-01-24,1,864.79,5.0,64.9,7.7,VH12036
Mehdipatnam,08:00:00,09:00:00,5.0,59,33,5,8,42,Friday,Winter,2W,0.526,2025-01-24,1,150.6,5.0,75.1,2.2,VH03316
Medchal,08:00:00,09:00:00,12.0,87,74,8,9,14,Friday,Winter,4W,0.242,2025-01-24,1,375.01,5.0,94.4,-1.1,VH33887
L B Nagar,08:00:00,09:00:00,8.0,48,38,10,12,20,Friday,Winter,2W,0.304,2025-01-24,1,424.27,5.0,74.5,-0.4,VH18169
PVNR_Expressway,08:00:00,09:00:00,11.6,85,67,8,10,20,Friday,Winter,2W,0.31,2025-01-24,1,495.62,5.0,79.2,-0.3,VH09738
HITEC_City_Main_Road,08:00:00,09:00:00,8.5,56,30,9,16,45,Friday,Winter,2W,0.559,2025-01-24,1,371.49,5.0,88.5,5.0,VH29193
Kompally,09:00:00,10:00:00,6.0,85,73,4,4,13,Friday,Winter,4W,0.23,2025-01-24,1,183.77,5.0,96.7,-0.6,VH30874
Gachibowli,09:00:00,10:00:00,7.5,56,44,8,10,19,Friday,Winter,4W,0.297,2025-01-24,1,127.82,5.0,76.6,-0.4,VH08471
Uppal,09:00:00,10:00:00,15.0,52,20,17,43,60,Friday,Winter,2W,0.701,2025-01-24,1,680.63,5.0,73.8,20.9,VH00113
Mehdipatnam,09:00:00,10:00:00,5.0,50,37,6,8,25,Friday,Winter,3W,0.356,2025-01-24,1,317.03,5.0,71.3,0.3,VH09668
Medchal,09:00:00,10:00:00,12.0,94,67,7,10,27,Friday,Winter,HCV,0.379,2025-01-24,1,128.59,5.0,78.9,0.7,VH02349
L B Nagar,09:00:00,10:00:00,8.0,52,32,9,14,38,Friday,Winter,3W,0.482,2025-01-24,1,359.64,5.0,81.5,2.9,VH09920
PVNR_Expressway,09:00:00,10:00:00,11.6,87,57,8,12,34,Friday,Winter,2W,0.44,2025-01-24,1,359.39,5.0,89.1,1.7,VH14358
HITEC_City_Main_Road,09:00:00,10:00:00,8.5,69,38,7,13,43,Friday,Winter,4W,0.536,2025-01-24,1,535.58,5.0,70.8,3.5,VH15603
Kompally,10:00:00,11:00:00,6.0,89,52,4,6,41,Friday,Winter,HCV,0.514,2025-01-24,1,304.24,5.0,87.5,1.6,VH36164
Gachibowli,10:00:00,11:00:00,7.5,56,30,8,14,45,Friday,Winter,3W,0.551,2025-01-24,1,400.68,5.0,87.7,4.2,VH24494
Uppal,10:00:00,11:00:00,15.0,50,28,18,31,43,Friday,Winter,2W,0.531,2025-01-24,1,688.89,5.0,71.5,8.2,VH32767
Mehdipatnam,10:00:00,11:00:00,5.0,50,22,6,13,55,Friday,Winter,2W,0.651,2025-01-24,1,301.49,5.0,84.9,5.6,VH17069
Medchal,10:00:00,11:00:00,12.0,89,55,8,12,37,Friday,Winter,4W,0.471,2025-01-24,1,423.9,5.0,78.7,2.3,VH19436
L B Nagar,10:00:00,11:00:00,8.0,49,27,9,17,43,Friday,Winter,4W,0.536,2025-01-24,1,492.81,5.0,65.7,4.6,VH07727
PVNR_Expressway,10:00:00,11:00:00,11.6,92,67,7,10,26,Friday,Winter,HCV,0.365,2025-01-24,1,398.0,5.0,80.3,0.5,VH11573
HITEC_City_Main_Road,10:00:00,11:00:00,8.5,65,34,7,14,46,Friday,Winter,3W,0.562,2025-01-24,1,188.51,5.0,72.0,4.4,VH15720
Kompally,11:00:00,12:00:00,6.0,94,54,3,6,41,Friday,Winter,4W,0.517,2025-01-24,1,289.03,5.0,77.3,1.6,VH39469
Gachibowli,11:00:00,12:00:00,7.5,69,28,6,15,58,Friday,Winter,2W,0.684,2025-01-24,1,438.22,5.0,67.3,7.2,VH29114
Uppal,11:00:00,12:00:00,15.0,56,32,16,27,41,Friday,Winter,4W,0.512,2025-01-24,1,624.55,5.0,87.6,6.4,VH03868
Mehdipatnam,11:00:00,12:00:00,5.0,56,31,5,9,43,Friday,Winter,3W,0.535,2025-01-24,1,294.68,5.0,89.1,2.5,VH26372
Medchal,11:00:00,12:00:00,12.0,89,55,8,12,37,Friday,Winter,2W,0.477,2025-01-24,1,542.77,5.0,77.1,2.5,VH26236
L B Nagar,11:00:00,12:00:00,8.0,51,32,9,14,37,Friday,Winter,2W,0.472,2025-01-24,1,146.85,5.0,81.2,2.8,VH29527
PVNR_Expressway,11:00:00,12:00:00,11.6,91,69,7,9,23,Friday,Winter,HCV,0.335,2025-01-24,1,344.7,5.0,91.7,0.0,VH26497
HITEC_City_Main_Road,11:00:00,12:00:00,8.5,60,30,8,16,49,Friday,Winter,4W,0.598,2025-01-24,1,457.53,5.0,83.5,5.9,VH29217
Kompally,12:00:00,13:00:00,6.0,85,45,4,7,46,Friday,Winter,2W,0.562,2025-01-24,0,359.87,5.0,61.9,2.4,VH38257
Gachibowli,12:00:00,13:00:00,7.5,59,56,7,7,10,Friday,Winter,2W,0.2,2025-01-24,0,279.54,5.0,93.3,-2.0,VH06153
Uppal,12:00:00,13:00:00,15.0,45,45,20,20,10,Friday,Winter,2W,0.2,2025-01-24,0,547.28,5.0,97.5,-6.0,VH26433
Mehdipatnam,12:00:00,13:00:00,5.0,53,53,5,5,10,Friday,Winter,HCV,0.2,2025-01-24,0,251.49,5.0,75.6,-1.7,VH12204
Medchal,12:00:00,13:00:00,12.0,87,50,8,14,41,Friday,Winter,4W,0.517,2025-01-24,0,480.86,5.0,74.0,3.4,VH09883
L B Nagar,12:00:00,13:00:00,8.0,45,45,10,10,10,Friday,Winter,4W,0.2,2025-01-24,0,276.4,5.0,83.9,-3.2,VH14112
PVNR_Expressway,12:00:00,13:00:00,11.6,80,65,8,10,18,Friday,Winter,4W,0.285,2025-01-24,0,476.13,5.0,83.4,-0.6,VH30794
HITEC_City_Main_Road,12:00:00,13:00:00,8.5,67,63,7,8,10,Friday,Winter,4W,0.2,2025-01-24,0,313.05,5.0,85.1,-1.9,VH33866
Kompally,13:00:00,14:00:00,6.0,82,57,4,6,29,Friday,Winter,2W,0.395,2025-01-24,0,326.07,5.0,83.2,0.5,VH23665
Gachibowli,13:00:00,14:00:00,7.5,65,58,6,7,10,Friday,Winter,4W,0.2,2025-01-24,0,297.72,5.0,96.1,-1.3,VH21680
Uppal,13:00:00,14:00:00,15.0,52,50,17,17,10,Friday,Winter,4W,0.2,2025-01-24,0,454.86,5.0,78.8,-4.6,VH03204
Mehdipatnam,13:00:00,14:00:00,5.0,48,48,6,6,10,Friday,Winter,4W,0.2,2025-01-24,0,244.12,5.0,76.8,-1.9,VH24464
Medchal,13:00:00,14:00:00,12.0,92,74,7,9,19,Friday,Winter,4W,0.291,2025-01-24,0,497.16,5.0,78.6,-0.5,VH11570
L B Nagar,13:00:00,14:00:00,8.0,52,50,9,9,10,Friday,Winter,4W,0.2,2025-01-24,0,428.63,5.0,75.8,-2.4,VH13736
PVNR_Expressway,13:00:00,14:00:00,11.6,80,57,8,12,28,Friday,Winter,HCV,0.383,2025-01-24,0,405.34,5.0,82.3,0.8,VH28654
HITEC_City_Main_Road,13:00:00,14:00:00,8.5,56,49,9,10,11,Friday,Winter,3W,0.213,2025-01-24,0,381.39,5.0,81.4,-1.6,VH02047
Kompally,14:00:00,15:00:00,6.0,81,49,4,7,39,Friday,Winter,4W,0.493,2025-01-24,0,277.13,5.0,77.9,1.5,VH00165
Gachibowli,14:00:00,15:00:00,7.5,64,64,7,7,10,Friday,Winter,4W,0.2,2025-01-24,0,306.15,5.0,93.6,-2.1,VH22260
Uppal,14:00:00,15:00:00,15.0,51,51,17,17,10,Friday,Winter,2W,0.2,2025-01-24,0,530.46,5.0,75.8,-5.3,VH23063
Mehdipatnam,14:00:00,15:00:00,5.0,54,54,5,5,10,Friday,Winter,4W,0.2,2025-01-24,0,267.36,5.0,75.8,-1.7,VH17166
Medchal,14:00:00,15:00:00,12.0,88,53,8,13,39,Friday,Winter,4W,0.494,2025-01-24,0,573.77,5.0,78.8,2.9,VH36880
L B Nagar,14:00:00,15:00:00,8.0,53,53,9,9,10,Friday,Winter,4W,0.2,2025-01-24,0,328.83,5.0,83.2,-2.7,VH01022
PVNR_Expressway,14:00:00,15:00:00,11.6,87,73,8,9,16,Friday,Winter,HCV,0.261,2025-01-24,0,111.53,5.0,80.7,-0.9,VH08583
HITEC_City_Main_Road,14:00:00,15:00:00,8.5,60,58,8,8,10,Friday,Winter,2W,0.2,2025-01-24,0,257.64,5.0,88.6,-2.4,VH36616
Kompally,15:00:00,16:00:00,6.0,86,72,4,4,15,Friday,Winter,HCV,0.254,2025-01-24,0,269.51,5.0,84.6,-0.5,VH21677
Gachibowli,15:00:00,16:00:00,7.5,63,63,7,7,10,Friday,Winter,4W,0.2,2025-01-24,0,312.45,5.0,80.1,-2.1,VH09038
Uppal,15:00:00,16:00:00,15.0,45,45,20,20,10,Friday,Winter,4W,0.2,2025-01-24,0,457.78,5.0,84.4,-6.0,VH35261
Mehdipatnam,15:00:00,16:00:00,5.0,51,51,5,5,10,Friday,Winter,2W,0.2,2025-01-24,0,77.19,5.0,87.3,-1.8,VH35869
Medchal,15:00:00,16:00:00,12.0,89,63,8,11,28,Friday,Winter,HCV,0.384,2025-01-24,0,519.0,5.0,76.3,0.8,VH01848
L B Nagar,15:00:00,16:00:00,8.0,47,47,10,10,10,Friday,Winter,4W,0.2,2025-01-24,0,362.49,5.0,66.3,-3.1,VH04186
PVNR_Expressway,15:00:00,16:00:00,11.6,80,74,8,9,10,Friday,Winter,HCV,0.2,2025-01-24,0,483.41,5.0,97.5,-2.0,VH39980
HITEC_City_Main_Road,15:00:00,16:00:00,8.5,62,50,8,10,18,Friday,Winter,2W,0.288,2025-01-24,0,327.72,5.0,84.8,-0.6,VH12087
Kompally,16:00:00,17:00:00,6.0,86,48,4,7,44,Friday,Winter,HCV,0.541,2025-01-24,0,274.02,5.0,78.0,2.0,VH22140
Gachibowli,16:00:00,17:00:00,7.5,63,52,7,8,17,Friday,Winter,2W,0.271,2025-01-24,0,294.34,5.0,95.7,-0.7,VH04092
Uppal,16:00:00,17:00:00,15.0,51,51,17,17,10,Friday,Winter,2W,0.2,2025-01-24,0,522.16,5.0,83.1,-5.3,VH11735
Mehdipatnam,16:00:00,17:00:00,5.0,52,52,5,5,10,Friday,Winter,HCV,0.2,2025-01-24,0,73.88,5.0,88.2,-1.7,VH36450
Medchal,16:00:00,17:00:00,12.0,83,70,8,10,14,Friday,Winter,4W,0.249,2025-01-24,0,401.26,5.0,81.3,-1.1,VH08000
L B Nagar,16:00:00,17:00:00,8.0,55,55,8,8,10,Friday,Winter,3W,0.2,2025-01-24,0,464.49,5.0,70.8,-2.6,VH30067
PVNR_Expressway,16:00:00,17:00:00,11.6,92,57,7,12,38,Friday,Winter,2W,0.48,2025-01-24,0,520.68,5.0,67.8,2.4,VH30439
HITEC_City_Main_Road,16:00:00,17:00:00,8.5,61,61,8,8,10,Friday,Winter,2W,0.2,2025-01-24,0,316.54,5.0,91.4,-2.5,VH06014
Kompally,17:00:00,18:00:00,6.0,81,69,4,5,14,Friday,Winter,2W,0.241,2025-01-24,1,300.48,5.0,77.1,-0.6,VH30953
Gachibowli,17:00:00,18:00:00,7.5,60,29,7,15,51,Friday,Winter,4W,0.614,2025-01-24,1,402.05,5.0,75.8,5.7,VH38288
Uppal,17:00:00,18:00:00,15.0,54,36,16,24,31,Friday,Winter,4W,0.416,2025-01-24,1,624.11,5.0,72.3,2.7,VH29256
Mehdipatnam,17:00:00,18:00:00,5.0,53,28,5,10,46,Friday,Winter,2W,0.566,2025-01-24,1,142.72,5.0,84.2,3.2,VH12406
Medchal,17:00:00,18:00:00,12.0,82,70,8,10,14,Friday,Winter,4W,0.243,2025-01-24,1,400.29,5.0,84.1,-1.2,VH15773
L B Nagar,17:00:00,18:00:00,8.0,49,27,9,17,44,Friday,Winter,2W,0.546,2025-01-24,1,407.54,5.0,80.4,4.9,VH17158
PVNR_Expressway,17:00:00,18:00:00,11.6,88,73,7,9,16,Friday,Winter,4W,0.26,2025-01-24,1,429.63,5.0,94.9,-0.9,VH13507
HITEC_City_Main_Road,17:00:00,18:00:00,8.5,58,34,8,14,40,Friday,Winter,4W,0.503,2025-01-24,1,506.43,5.0,67.3,3.3,VH08871
Kompally,18:00:00,19:00:00,6.0,82,54,4,6,33,Friday,Winter,HCV,0.431,2025-01-24,1,139.74,5.0,73.3,0.9,VH12809
Gachibowli,18:00:00,19:00:00,7.5,67,36,6,12,45,Friday,Winter,3W,0.551,2025-01-24,1,388.07,5.0,73.1,3.5,VH23280
Uppal,18:00:00,19:00:00,15.0,52,33,17,26,35,Friday,Winter,3W,0.454,2025-01-24,1,660.51,5.0,85.1,4.3,VH16294
Mehdipatnam,18:00:00,19:00:00,5.0,53,26,5,11,49,Friday,Winter,2W,0.595,2025-01-24,1,303.78,5.0,74.1,3.9,VH24011
Medchal,18:00:00,19:00:00,12.0,91,62,7,11,30,Friday,Winter,HCV,0.408,2025-01-24,1,470.19,5.0,72.8,1.2,VH00057
L B Nagar,18:00:00,19:00:00,8.0,56,33,8,14,40,Friday,Winter,4W,0.505,2025-01-24,1,372.71,5.0,72.9,3.3,VH34775
PVNR_Expressway,18:00:00,19:00:00,11.6,86,69,8,10,19,Friday,Winter,2W,0.297,2025-01-24,1,411.32,5.0,83.4,-0.4,VH15353
HITEC_City_Main_Road,18:00:00,19:00:00,8.5,57,35,8,14,38,Friday,Winter,4W,0.481,2025-01-24,1,441.59,5.0,77.7,2.8,VH06714
Kompally,19:00:00,20:00:00,6.0,90,58,4,6,34,Friday,Winter,2W,0.445,2025-01-24,1,227.06,5.0,91.4,0.9,VH06747
Gachibowli,19:00:00,20:00:00,7.5,68,36,6,12,46,Friday,Winter,3W,0.563,2025-01-24,1,410.08,5.0,77.6,3.7,VH09835
Uppal,19:00:00,20:00:00,15.0,47,39,19,22,16,Friday,Winter,2W,0.263,2025-01-24,1,689.85,5.0,82.7,-2.0,VH01092
Mehdipatnam,19:00:00,20:00:00,5.0,47,32,6,9,30,Friday,Winter,2W,0.402,2025-01-24,1,305.93,5.0,78.9,0.8,VH06993
Medchal,19:00:00,20:00:00,12.0,89,53,8,13,40,Friday,Winter,HCV,0.503,2025-01-24,1,443.12,5.0,84.7,3.0,VH28299
L B Nagar,19:00:00,20:00:00,8.0,51,36,9,13,29,Friday,Winter,4W,0.391,2025-01-24,1,375.37,5.0,72.3,1.0,VH18760
PVNR_Expressway,19:00:00,20:00:00,11.6,92,66,7,10,27,Friday,Winter,HCV,0.375,2025-01-24,1,105.32,5.0,86.8,0.6,VH08393
HITEC_City_Main_Road,19:00:00,20:00:00,8.5,63,44,8,11,29,Friday,Winter,4W,0.397,2025-01-24,1,417.35,5.0,77.3,1.0,VH21788
Kompally,20:00:00,21:00:00,6.0,82,63,4,5,22,Friday,Winter,HCV,0.329,2025-01-24,1,278.31,5.0,73.1,-0.0,VH38989
Gachibowli,20:00:00,21:00:00,7.5,66,30,6,14,54,Friday,Winter,2W,0.643,2025-01-24,1,423.09,5.0,86.4,6.1,VH32350
Uppal,20:00:00,21:00:00,15.0,45,25,20,35,44,Friday,Winter,4W,0.544,2025-01-24,1,721.92,5.0,84.1,10.0,VH20633
Mehdipatnam,20:00:00,21:00:00,5.0,54,32,5,9,40,Friday,Winter,2W,0.501,2025-01-24,1,288.14,5.0,76.6,2.1,VH09308
Medchal,20:00:00,21:00:00,12.0,87,56,8,12,35,Friday,Winter,4W,0.454,2025-01-24,1,412.72,5.0,89.2,2.1,VH27687
L B Nagar,20:00:00,21:00:00,8.0,58,37,8,12,35,Friday,Winter,4W,0.456,2025-01-24,1,129.1,5.0,85.9,2.1,VH00344
PVNR_Expressway,20:00:00,21:00:00,11.6,86,53,8,12,37,Friday,Winter,HCV,0.475,2025-01-24,1,543.76,5.0,87.0,2.4,VH34063
HITEC_City_Main_Road,20:00:00,21:00:00,8.5,67,43,7,11,35,Friday,Winter,4W,0.456,2025-01-24,1,318.02,5.0,82.1,1.9,VH38658
Kompally,21:00:00,22:00:00,6.0,84,63,4,5,24,Friday,Winter,4W,0.346,2025-01-24,1,305.74,5.0,72.4,0.1,VH07705
Gachibowli,21:00:00,22:00:00,7.5,65,41,6,10,36,Friday,Winter,4W,0.464,2025-01-24,1,434.44,5.0,56.1,1.9,VH14254
Uppal,21:00:00,22:00:00,15.0,56,29,16,30,47,Friday,Winter,2W,0.575,2025-01-24,1,744.66,5.0,71.2,9.7,VH15763
Mehdipatnam,21:00:00,22:00:00,5.0,52,25,5,11,50,Friday,Winter,3W,0.608,2025-01-24,1,320.67,5.0,74.5,4.2,VH19847
Medchal,21:00:00,22:00:00,12.0,88,55,8,13,37,Friday,Winter,2W,0.473,2025-01-24,1,491.69,5.0,73.6,2.4,VH03560
L B Nagar,21:00:00,22:00:00,8.0,48,37,10,12,22,Friday,Winter,3W,0.322,2025-01-24,1,386.54,5.0,67.9,-0.1,VH38257
PVNR_Expressway,21:00:00,22:00:00,11.6,90,68,7,10,24,Friday,Winter,4W,0.343,2025-01-24,1,339.25,5.0,83.4,0.2,VH31182
HITEC_City_Main_Road,21:00:00,22:00:00,8.5,59,38,8,13,34,Friday,Winter,4W,0.447,2025-01-24,1,444.65,5.0,88.3,2.0,VH04672
Kompally,22:00:00,23:00:00,6.0,82,81,4,4,10,Friday,Winter,4W,0.2,2025-01-24,0,268.37,5.0,77.9,-1.3,VH07896
Gachibowli,22:00:00,23:00:00,7.5,63,62,7,7,10,Friday,Winter,2W,0.2,2025-01-24,0,277.61,5.0,91.4,-2.1,VH11635
Uppal,22:00:00,23:00:00,15.0,50,48,18,18,10,Friday,Winter,2W,0.2,2025-01-24,0,553.58,5.0,89.1,-4.7,VH06368
Mehdipatnam,22:00:00,23:00:00,5.0,47,44,6,6,10,Friday,Winter,4W,0.2,2025-01-24,0,225.11,5.0,91.6,-1.6,VH01460
Medchal,22:00:00,23:00:00,12.0,90,89,8,8,10,Friday,Winter,HCV,0.2,2025-01-24,0,420.3,5.0,81.0,-2.4,VH16298
L B Nagar,22:00:00,23:00:00,8.0,49,44,9,10,10,Friday,Winter,3W,0.2,2025-01-24,0,327.7,5.0,82.8,-2.0,VH05809
PVNR_Expressway,22:00:00,23:00:00,11.6,81,77,8,8,10,Friday,Winter,4W,0.2,2025-01-24,0,425.25,5.0,80.6,-2.2,VH38206
HITEC_City_Main_Road,22:00:00,23:00:00,8.5,67,64,7,7,10,Friday,Winter,2W,0.2,2025-01-24,0,242.24,5.0,89.4,-2.0,VH25070
Kompally,23:00:00,00:00:00,6.0,84,79,4,4,10,Friday,Winter,4W,0.2,2025-01-24,0,311.23,5.0,81.6,-1.1,VH33850
Gachibowli,23:00:00,00:00:00,7.5,56,53,8,8,10,Friday,Winter,2W,0.2,2025-01-24,0,352.25,5.0,66.6,-2.0,VH01648
Uppal,23:00:00,00:00:00,15.0,46,42,19,21,10,Friday,Winter,2W,0.2,2025-01-24,0,405.92,5.0,94.2,-4.3,VH06804
Mehdipatnam,23:00:00,00:00:00,5.0,57,55,5,5,10,Friday,Winter,4W,0.2,2025-01-24,0,234.56,5.0,85.2,-1.4,VH31487
Medchal,23:00:00,00:00:00,12.0,82,78,8,9,10,Friday,Winter,4W,0.2,2025-01-24,0,521.22,5.0,79.5,-2.3,VH03759
L B Nagar,23:00:00,00:00:00,8.0,45,41,10,11,10,Friday,Winter,4W,0.2,2025-01-24,0,275.68,5.0,97.5,-2.3,VH07961
PVNR_Expressway,23:00:00,00:00:00,11.6,89,84,7,8,10,Friday,Winter,4W,0.2,2025-01-24,0,587.77,5.0,67.2,-2.0,VH05867
HITEC_City_Main_Road,23:00:00,00:00:00,8.5,66,63,7,8,10,Friday,Winter,2W,0.2,2025-01-24,0,401.87,5.0,83.9,-2.0,VH39936
Kompally,00:00:00,01:00:00,6.0,92,91,3,3,10,Saturday,Winter,4W,0.2,2025-01-25,0,210.38,5.0,88.1,-1.2,VH03253
Gachibowli,00:00:00,01:00:00,7.5,63,59,7,7,10,Saturday,Winter,4W,0.2,2025-01-25,0,264.54,5.0,89.1,-1.8,VH24475
Uppal,00:00:00,01:00:00,15.0,50,45,18,19,10,Saturday,Winter,2W,0.2,2025-01-25,0,552.69,5.0,84.1,-3.6,VH23241
Mehdipatnam,00:00:00,01:00:00,5.0,48,46,6,6,10,Saturday,Winter,3W,0.2,2025-01-25,0,206.65,5.0,95.1,-1.6,VH31988
Medchal,00:00:00,01:00:00,12.0,86,83,8,8,10,Saturday,Winter,2W,0.2,2025-01-25,0,559.12,5.0,74.9,-2.2,VH00852
L B Nagar,00:00:00,01:00:00,8.0,55,51,8,9,10,Saturday,Winter,2W,0.2,2025-01-25,0,326.55,5.0,79.8,-2.1,VH39755
PVNR_Expressway,00:00:00,01:00:00,11.6,84,80,8,8,10,Saturday,Winter,HCV,0.2,2025-01-25,0,418.97,5.0,97.5,-2.1,VH11837
HITEC_City_Main_Road,00:00:00,01:00:00,8.5,63,58,8,8,10,Saturday,Winter,4W,0.2,2025-01-25,0,410.73,5.0,87.0,-1.9,VH06038
Kompally,01:00:00,02:00:00,6.0,83,80,4,4,10,Saturday,Winter,2W,0.2,2025-01-25,0,230.8,5.0,97.5,-1.1,VH16624
