location,latitude,longitude,timestamp,date,season,temp_c,rain_mm,humidity,visibility_km,is_raining
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 02:00:00,2025-01-22,Winter,27.8,0.0,61,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 02:00:00,2025-01-22,Winter,25.8,0.0,52,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 02:00:00,2025-01-22,Winter,25.7,0.0,63,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 03:00:00,2025-01-22,Winter,25.9,0.0,60,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 03:00:00,2025-01-22,Winter,26.8,0.0,61,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 03:00:00,2025-01-22,Winter,28.2,0.0,59,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 03:00:00,2025-01-22,Winter,29.5,0.0,65,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 03:00:00,2025-01-22,Winter,27.5,0.0,57,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 03:00:00,2025-01-22,Winter,28.1,0.0,63,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 03:00:00,2025-01-22,Winter,26.4,0.0,63,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 03:00:00,2025-01-22,Winter,27.1,0.0,57,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 04:00:00,2025-01-22,Winter,25.6,0.0,60,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 04:00:00,2025-01-22,Winter,27.6,0.0,66,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 04:00:00,2025-01-22,Winter,26.0,0.0,58,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 04:00:00,2025-01-22,Winter,28.5,0.0,51,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 04:00:00,2025-01-22,Winter,25.6,0.0,62,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 04:00:00,2025-01-22,Winter,27.0,0.0,57,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 04:00:00,2025-01-22,Winter,27.2,0.0,63,2.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 04:00:00,2025-01-22,Winter,24.3,0.0,63,2.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 05:00:00,2025-01-22,Winter,23.1,0.0,65,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 05:00:00,2025-01-22,Winter,23.3,0.0,48,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 05:00:00,2025-01-22,Winter,28.7,0.0,49,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 05:00:00,2025-01-22,Winter,26.8,0.0,53,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 05:00:00,2025-01-22,Winter,23.7,0.0,63,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 05:00:00,2025-01-22,Winter,26.7,0.0,61,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 05:00:00,2025-01-22,Winter,24.7,0.0,54,2.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 05:00:00,2025-01-22,Winter,23.2,0.0,64,2.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 06:00:00,2025-01-22,Winter,26.1,0.0,59,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 06:00:00,2025-01-22,Winter,24.6,0.0,58,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 06:00:00,2025-01-22,Winter,25.0,0.0,63,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 06:00:00,2025-01-22,Winter,25.8,0.0,57,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 06:00:00,2025-01-22,Winter,23.3,0.0,68,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 06:00:00,2025-01-22,Winter,26.0,0.0,52,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 06:00:00,2025-01-22,Winter,23.6,0.0,60,2.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 06:00:00,2025-01-22,Winter,24.1,0.0,64,2.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 07:00:00,2025-01-22,Winter,23.2,0.0,61,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 07:00:00,2025-01-22,Winter,23.4,0.0,63,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 07:00:00,2025-01-22,Winter,24.4,0.0,57,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 07:00:00,2025-01-22,Winter,23.5,0.0,55,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 07:00:00,2025-01-22,Winter,23.9,0.0,59,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 07:00:00,2025-01-22,Winter,26.2,0.0,64,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 07:00:00,2025-01-22,Winter,23.6,0.0,61,2.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 07:00:00,2025-01-22,Winter,25.1,0.0,66,2.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 08:00:00,2025-01-22,Winter,16.3,0.0,65,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 08:00:00,2025-01-22,Winter,25.5,0.0,58,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 08:00:00,2025-01-22,Winter,20.8,0.0,56,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 08:00:00,2025-01-22,Winter,21.0,0.0,59,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 08:00:00,2025-01-22,Winter,22.7,0.0,55,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 08:00:00,2025-01-22,Winter,22.1,0.0,59,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 08:00:00,2025-01-22,Winter,20.4,0.0,58,2.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 08:00:00,2025-01-22,Winter,24.1,0.0,67,2.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 09:00:00,2025-01-22,Winter,22.1,0.0,65,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 09:00:00,2025-01-22,Winter,21.6,0.0,71,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 09:00:00,2025-01-22,Winter,20.5,0.0,58,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 09:00:00,2025-01-22,Winter,20.7,0.0,59,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 09:00:00,2025-01-22,Winter,19.1,0.0,63,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 09:00:00,2025-01-22,Winter,21.1,0.0,58,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 09:00:00,2025-01-22,Winter,18.5,0.0,52,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 09:00:00,2025-01-22,Winter,20.0,0.0,56,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 10:00:00,2025-01-22,Winter,20.4,0.0,58,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 10:00:00,2025-01-22,Winter,22.8,0.0,56,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 10:00:00,2025-01-22,Winter,21.9,0.0,54,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 10:00:00,2025-01-22,Winter,20.0,0.0,65,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 10:00:00,2025-01-22,Winter,17.8,0.0,58,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 10:00:00,2025-01-22,Winter,18.6,0.0,56,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 10:00:00,2025-01-22,Winter,16.9,0.0,65,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 10:00:00,2025-01-22,Winter,18.6,0.0,60,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 11:00:00,2025-01-22,Winter,20.7,0.0,53,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 11:00:00,2025-01-22,Winter,19.1,0.0,65,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 11:00:00,2025-01-22,Winter,20.7,0.0,61,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 11:00:00,2025-01-22,Winter,18.8,0.0,56,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 11:00:00,2025-01-22,Winter,18.3,0.0,60,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 11:00:00,2025-01-22,Winter,18.8,0.0,68,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 11:00:00,2025-01-22,Winter,19.2,0.0,63,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 11:00:00,2025-01-22,Winter,17.5,0.0,57,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 12:00:00,2025-01-22,Winter,18.8,0.0,56,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 12:00:00,2025-01-22,Winter,17.9,0.0,66,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 12:00:00,2025-01-22,Winter,20.0,0.0,53,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 12:00:00,2025-01-22,Winter,17.9,0.0,59,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 12:00:00,2025-01-22,Winter,18.2,0.0,59,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 12:00:00,2025-01-22,Winter,18.9,0.0,54,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 12:00:00,2025-01-22,Winter,15.2,0.0,54,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 12:00:00,2025-01-22,Winter,15.0,0.0,64,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 13:00:00,2025-01-22,Winter,16.3,0.0,55,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 13:00:00,2025-01-22,Winter,17.4,0.0,67,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 13:00:00,2025-01-22,Winter,18.3,0.0,59,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 13:00:00,2025-01-22,Winter,18.0,0.0,65,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 13:00:00,2025-01-22,Winter,15.3,0.0,61,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 13:00:00,2025-01-22,Winter,19.0,0.0,64,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 13:00:00,2025-01-22,Winter,15.8,0.0,62,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 13:00:00,2025-01-22,Winter,19.1,0.0,53,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 14:00:00,2025-01-22,Winter,17.6,0.0,66,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 14:00:00,2025-01-22,Winter,15.4,0.0,61,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 14:00:00,2025-01-22,Winter,16.4,0.0,47,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 14:00:00,2025-01-22,Winter,19.2,0.0,57,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 14:00:00,2025-01-22,Winter,16.3,0.0,52,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 14:00:00,2025-01-22,Winter,19.1,0.0,53,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 14:00:00,2025-01-22,Winter,15.5,0.0,53,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 14:00:00,2025-01-22,Winter,16.8,0.0,56,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 15:00:00,2025-01-22,Winter,16.0,0.0,62,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 15:00:00,2025-01-22,Winter,15.9,0.0,54,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 15:00:00,2025-01-22,Winter,19.2,0.0,47,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 15:00:00,2025-01-22,Winter,18.2,0.0,66,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 15:00:00,2025-01-22,Winter,19.2,0.0,62,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 15:00:00,2025-01-22,Winter,21.9,0.0,60,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 15:00:00,2025-01-22,Winter,21.7,0.0,60,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 15:00:00,2025-01-22,Winter,16.9,0.0,62,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 16:00:00,2025-01-22,Winter,18.2,0.0,55,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 16:00:00,2025-01-22,Winter,16.8,0.0,58,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 16:00:00,2025-01-22,Winter,15.4,0.0,58,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 16:00:00,2025-01-22,Winter,21.4,0.0,58,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 16:00:00,2025-01-22,Winter,21.3,0.0,65,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 16:00:00,2025-01-22,Winter,16.7,0.0,64,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 16:00:00,2025-01-22,Winter,18.2,0.0,64,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 16:00:00,2025-01-22,Winter,16.5,0.0,55,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 17:00:00,2025-01-22,Winter,19.1,0.0,59,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 17:00:00,2025-01-22,Winter,18.9,0.0,53,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 17:00:00,2025-01-22,Winter,20.2,0.0,59,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 17:00:00,2025-01-22,Winter,22.2,0.0,56,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 17:00:00,2025-01-22,Winter,16.7,0.0,66,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 17:00:00,2025-01-22,Winter,22.0,0.0,54,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 17:00:00,2025-01-22,Winter,17.9,0.0,64,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 17:00:00,2025-01-22,Winter,20.6,0.0,61,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 18:00:00,2025-01-22,Winter,17.9,0.0,54,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 18:00:00,2025-01-22,Winter,18.1,0.0,59,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 18:00:00,2025-01-22,Winter,22.0,0.0,58,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 18:00:00,2025-01-22,Winter,19.2,0.0,55,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 18:00:00,2025-01-22,Winter,20.2,0.0,56,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 18:00:00,2025-01-22,Winter,20.5,0.0,62,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 18:00:00,2025-01-22,Winter,19.1,0.0,55,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 18:00:00,2025-01-22,Winter,20.1,0.0,60,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 19:00:00,2025-01-22,Winter,19.8,0.0,63,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 19:00:00,2025-01-22,Winter,20.4,0.0,60,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 19:00:00,2025-01-22,Winter,20.4,0.0,60,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 19:00:00,2025-01-22,Winter,23.7,0.0,57,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 19:00:00,2025-01-22,Winter,21.6,0.0,52,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 19:00:00,2025-01-22,Winter,18.8,0.0,62,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 19:00:00,2025-01-22,Winter,23.0,0.0,56,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 19:00:00,2025-01-22,Winter,18.2,0.0,64,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 20:00:00,2025-01-22,Winter,23.1,0.0,63,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 20:00:00,2025-01-22,Winter,21.6,0.0,56,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 20:00:00,2025-01-22,Winter,20.2,0.0,64,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 20:00:00,2025-01-22,Winter,24.7,0.0,57,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 20:00:00,2025-01-22,Winter,22.4,0.0,69,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 20:00:00,2025-01-22,Winter,23.4,0.0,66,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 20:00:00,2025-01-22,Winter,22.1,0.0,70,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 20:00:00,2025-01-22,Winter,24.0,0.0,66,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 21:00:00,2025-01-22,Winter,22.0,0.0,59,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 21:00:00,2025-01-22,Winter,20.8,0.0,68,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 21:00:00,2025-01-22,Winter,24.2,0.0,72,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 21:00:00,2025-01-22,Winter,25.6,0.0,57,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 21:00:00,2025-01-22,Winter,24.0,0.0,60,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 21:00:00,2025-01-22,Winter,25.7,0.0,60,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 21:00:00,2025-01-22,Winter,24.7,0.0,53,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 21:00:00,2025-01-22,Winter,26.4,0.0,57,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 22:00:00,2025-01-22,Winter,23.8,0.0,58,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 22:00:00,2025-01-22,Winter,25.1,0.0,49,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 22:00:00,2025-01-22,Winter,24.6,0.0,63,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 22:00:00,2025-01-22,Winter,28.0,0.0,54,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 22:00:00,2025-01-22,Winter,24.8,0.0,70,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 22:00:00,2025-01-22,Winter,23.1,0.0,66,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 22:00:00,2025-01-22,Winter,23.7,0.0,60,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 22:00:00,2025-01-22,Winter,24.1,0.0,63,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-22 23:00:00,2025-01-22,Winter,27.3,0.0,63,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-22 23:00:00,2025-01-22,Winter,26.8,0.0,63,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-22 23:00:00,2025-01-22,Winter,24.6,0.0,51,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-22 23:00:00,2025-01-22,Winter,26.5,0.0,64,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-22 23:00:00,2025-01-22,Winter,24.3,0.0,57,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-22 23:00:00,2025-01-22,Winter,27.6,0.0,56,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-22 23:00:00,2025-01-22,Winter,30.1,0.0,56,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-22 23:00:00,2025-01-22,Winter,26.0,0.0,69,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-23 00:00:00,2025-01-23,Winter,26.9,0.0,54,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-23 00:00:00,2025-01-23,Winter,24.6,0.0,52,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-23 00:00:00,2025-01-23,Winter,28.8,0.0,57,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-23 00:00:00,2025-01-23,Winter,29.4,0.0,58,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-23 00:00:00,2025-01-23,Winter,27.0,0.0,58,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-23 00:00:00,2025-01-23,Winter,24.9,0.0,62,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-23 00:00:00,2025-01-23,Winter,24.4,0.0,57,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-23 00:00:00,2025-01-23,Winter,26.5,0.0,49,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-23 01:00:00,2025-01-23,Winter,28.5,0.0,63,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-23 01:00:00,2025-01-23,Winter,25.7,0.0,66,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-23 01:00:00,2025-01-23,Winter,27.7,0.0,53,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-23 01:00:00,2025-01-23,Winter,29.2,0.0,55,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-23 01:00:00,2025-01-23,Winter,27.2,0.0,52,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-23 01:00:00,2025-01-23,Winter,28.1,0.0,61,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-23 01:00:00,2025-01-23,Winter,24.9,0.0,64,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-23 01:00:00,2025-01-23,Winter,25.7,0.0,58,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-23 02:00:00,2025-01-23,Winter,27.5,0.0,63,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-23 02:00:00,2025-01-23,Winter,27.8,0.0,47,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-23 02:00:00,2025-01-23,Winter,27.9,0.0,55,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-23 02:00:00,2025-01-23,Winter,29.9,0.0,48,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-23 02:00:00,2025-01-23,Winter,28.6,0.0,53,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-23 02:00:00,2025-01-23,Winter,29.8,0.0,58,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-23 02:00:00,2025-01-23,Winter,26.3,0.0,61,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-23 02:00:00,2025-01-23,Winter,26.1,0.0,60,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-23 03:00:00,2025-01-23,Winter,25.6,0.0,66,10.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-23 03:00:00,2025-01-23,Winter,26.5,0.0,62,10.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-23 03:00:00,2025-01-23,Winter,28.3,0.0,68,10.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-23 03:00:00,2025-01-23,Winter,27.0,0.0,61,10.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-23 03:00:00,2025-01-23,Winter,27.8,0.0,55,10.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-23 03:00:00,2025-01-23,Winter,29.7,0.0,55,10.0,0
PVNR_Expressway,17.375,78.434,2025-01-23 03:00:00,2025-01-23,Winter,25.8,0.0,60,10.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-23 03:00:00,2025-01-23,Winter,27.9,0.0,64,10.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-23 04:00:00,2025-01-23,Winter,26.1,0.0,53,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-23 04:00:00,2025-01-23,Winter,25.5,0.0,65,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-23 04:00:00,2025-01-23,Winter,26.3,0.0,58,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-23 04:00:00,2025-01-23,Winter,27.2,0.0,65,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-23 04:00:00,2025-01-23,Winter,23.0,0.0,49,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-23 04:00:00,2025-01-23,Winter,28.0,0.0,58,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-23 04:00:00,2025-01-23,Winter,26.9,0.0,57,2.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-23 04:00:00,2025-01-23,Winter,26.4,0.0,56,2.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-23 05:00:00,2025-01-23,Winter,24.3,0.0,56,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-23 05:00:00,2025-01-23,Winter,25.4,0.0,63,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-23 05:00:00,2025-01-23,Winter,26.6,0.0,63,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-23 05:00:00,2025-01-23,Winter,27.8,0.0,52,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-23 05:00:00,2025-01-23,Winter,26.9,0.0,62,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-23 05:00:00,2025-01-23,Winter,27.9,0.0,51,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-23 05:00:00,2025-01-23,Winter,24.1,0.0,68,2.0,0
HITEC_City_Main_Road,17.447,78.376,2025-01-23 05:00:00,2025-01-23,Winter,25.7,0.0,53,2.0,0
Kompally,17.54145002014721,78.49092328971071,2025-01-23 06:00:00,2025-01-23,Winter,27.2,0.0,63,2.0,0
Gachibowli,17.450524139245275,78.34655494004758,2025-01-23 06:00:00,2025-01-23,Winter,24.2,0.0,58,2.0,0
Uppal,17.40139809188057,78.56925669271646,2025-01-23 06:00:00,2025-01-23,Winter,26.5,0.0,58,2.0,0
Mehdipatnam,17.39623428520163,78.4417508780221,2025-01-23 06:00:00,2025-01-23,Winter,24.3,0.0,63,2.0,0
Medchal,17.647783124602935,78.48665491046361,2025-01-23 06:00:00,2025-01-23,Winter,26.6,0.0,55,2.0,0
L B Nagar,17.34367740962585,78.55587986747992,2025-01-23 06:00:00,2025-01-23,Winter,24.5,0.0,62,2.0,0
PVNR_Expressway,17.375,78.434,2025-01-23 06:00:00,2025-01-23,Winter,23.7,0.0,56,2.0,0
